stage_table_name	stage_column_name	database_uri	database_port	database_name	database_comment	database_type	database_is_shard	table_name	table_comment	table_theme	column_name	column_comment	column_type	column_is_primary_key	column_allow_null	column_is_sensitive	column_sensitive_type
S_MY333_CIBPRODUCT	RISKLEVEL	mydb-yhlc-02.db.jdfin.local	3306	yhlc	NA	mysql	0	cibproduct	兴业产品表	理财	RISKLEVEL	产品风险等级	varchar(1)	0	1	0	NA
S_HB13_BODS_MSC_SALES_ORDERS	cf_create_date	172.25.207.126:2181,172.25.207.133:2181,172.25.207.79:2181,172.25.207.80:2181,172.25.207.81:2181	NA	credit	NA	hbase	0	bods:msc_sales_orders	医链-销售订单主表	供应链金融	cf:create_date	创建日期	long	0	0	0	NA
s_m17_movable_detail	rawbackspeed30industrycorrespond	NA	2181	crawler	NA	hbase	0	movable_detail	动产质押淘宝天猫店铺信息表	其他	rawbackspeed30industrycorrespond	30天退货速度行业比较	string	0	0	0	NA
s_z40_sec_jd_index	index_title	mydb-secdb-vip-101.d.chinabank.com.cn	3306	secdb	NA	mysql	0	sec_jd_index	京东指数表	其他	index_title	指数名称	varchar	0	1	0	NA
s_s11_cds_village_active_log	is_black_list_flag_ps	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_village_active_log	乡村白条激活开户日志表	消费金融	is:black_list_flag_ps	黑名单标记	string	0	1	0	NA
s_z09_mem_realname_au_his	bankcard_number_md5	oradb-member-002.d.chinabank.com.cn	1521	member	mymember	oracle	0	mem_realname_au_his	实名认证历史记录表	支付	bankcard_number_md5	银行卡号MD5值	varchar2(32)	0	1	0	NA
s_s08_biz_biz_pool	pool_name	NA	NA	fdm	NA	jdmeta	0	biz_biz_pool	大客户专享价商品池	京东商城	pool_name	池名字	string	0	1	0	NA
s_s11_cds_cloud_active	d_seq_no	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_cloud_active	云库白条结果表	消费金融	d:seq_no	CDS系统流水号	string	0	1	0	NA
s_a10_user_transaction_comment	modified	NA	3306	club_other_comment	NA	jdmeta	0	user_transaction_comment	交易评价-按用户拆分	其他	modified	修改时间	datetime	0	0	0	NA
s_m50_acctdetail_dczy	id	db-btrecpjrcw-02.pekdc1.jdfin.local	3306	recpayable	NA	mysql	0	acctdetail_dczy	动产质押新台账	消费金融	id	主键	bigint(19,0)	1	0	0	NA
s_s33_lianjia_detail_clean	property_company	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	lianjia_detail_clean	链家网站_高档小区详情页清洗表	其他	property_company	物业公司	varchar(2000)	0	0	0	NA
s_m54_main_sku_pool	customer_no	db-pledge-02.pekdc1.jdfin.local	3306	pom	NA	mysql	0	main_sku_pool	商品质押池	风控	customer_no	客户编号	bigint(20)	0	0	0	NA
S_M0M_CREDIT100_SHORTTERM_MULTIPLELOAN_DETAIL_MONTH6	als_m6_cell_nbank_p2p_orgnum	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	credit100_shortterm_multipleloan_detail_month6	百融短期多头近6月贷款信息明细表	外部数据	als_m6_cell_nbank_p2p_orgnum	按手机号查询，近6个月在非银机构-p2p申请机构数	varchar(20)	0	1	0	NA
s_a39_brandservice	service_bottom	NA	NA	forest	NA	jdmeta	0	brandservice	品牌服务说明	其他	service_bottom	服务说明bottom	text	0	1	0	NA
S_MY206_EXTENDRELATION	extendname	mydb-gold-02.db.jdfin.local	3306	gold	NA	mysql	0	extendrelation	扩展属性对应关系表	理财	extendname	扩展字段名称	varchar(255)	0	0	0	NA
s_s08_mobile_msg_cusmsgrecord	nodeid	NA	NA	fdm	NA	jdmeta	0	mobile_msg_cusmsgrecord	定制消息推送记录表	京东商城	nodeid	节点	string	0	1	0	NA
S_JTC11_APP_STORE_CDZY_I_STOCK_OUT_INFO_COO	loan_cmp_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	app	NA	jrtc	0	app_store_cdzy_i_stock_out_info_coo	每日出库记录信息	京东商城	loan_cmp_name	借款企业名称	string	1	0	0	NA
s_z10_customer_basic_merchant	customer_type	oradb-member-002.d.chinabank.com.cn	1521	member	customer	oracle	0	customer_basic_merchant	商户表	支付	customer_type	会员类型	varchar2	0	1	0	NA
s_m50_acctdetail_jc_gyl	create_date	db-btrecpjrcw-02.pekdc1.jdfin.local	3306	recpayable	NA	mysql	0	acctdetail_jc_gyl	金采-供应链让数据表	消费金融	create_date	创建时间	datetime(19)	0	1	0	NA
s_z60_portal_user_merchant	id	mydb-creditportal-vip-001.d.chinabank.com.cn	3306	credit_portal	NA	mysql	0	portal_user_merchant	用户与商户的关联表	支付	id	唯一标识符	bigint	1	0	0	NA
s_s11_cds_travel_payment_classify_log	is_merchant_interface_type	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_travel_payment_classify_log	首付游分群日志表	消费金融	is:merchant_interface_type	商家接入方式	string	0	1	0	NA
S_MG2_AI_CTRIP_FOOD_INFO_FILTER	keyWord	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	ai_ctrip_food_info_filter	人工智能_旅游系列_携程_餐饮类表	外部数据	keyWord	搜索词	varchar(2000)	0	0	0	NA
s_m64_fin_fee_detail_180	operator	db-finboard-02.pekdc1.jdfin.local	3306	finsetts	NA	mysql	0	fin_fee_detail_180	保险理财	财务	operator	操作人	varchar(32)	0	1	0	NA
S_JTC13_FDM_INTER_TICKET_AIR_ORDER_PAYMENT_DETAIL_CHAIN	pay_type	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_inter_ticket_air_order_payment_detail_chain	国际机票支付详情表	京东商城	pay_type	支付方式:1、在线支付2.余额支付3.京卷支付4.东券支付	int	0	0	0	NA
s_m0u_log_request	created_date	db-creditfactory-02.pekdc1.jdfin.local	3306	creditfactory	NA	mysql	0	log_request	请求日志表	其他	created_date	创建时间	datetime(19)	0	1	0	NA
s_h07_51_get_bill_single	usdlastbalance	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	51_get_bill_single	获取单个账单记录表	外部数据	usdlastbalance	美元上期账单金额,	decimal(18,2)	0	1	0	NA
s_m91_jd_scf_loan_info	cust_name	db-jrjfcdb-02.pekdc1.jdfin.local	3306	jdjfc2	NA	mysql	0	jd_scf_loan_info	融资台账表	供应链金融	cust_name	客户名称	varchar	0	0	0	NA
s_s11_cds_education_jxlverify_log	is_apply_id	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_education_jxlverify_log	教育白条-聚信立验证日志表	消费金融	is:apply_id	申请单编号	string	0	1	0	NA
s_b01_opponent	create_time	NA	NA	cis_db	NA	jdmeta	0	opponent	竞争对手	京东商城	create_time	创建时间	datetime	0	1	0	NA
s_m87_fd_order	remark	db-fund-02.pekdc1.jdfin.local	3306	fund	NA	mysql	0	fd_order	基金认申购交易订单	理财	remark	备注	varchar	0	1	0	NA
S_MY293_FP_USER_PROPERTY_ROLL	cta_amount	mydb-financialplatform-02.db.jdfin.local	3306	financial_platform	NA	mysql	0	fp_user_property_roll	银行+用户表	APP	cta_amount	在途金额，赎回在途	decimal(30,2)	0	1	0	NA
S_JTC14_GDM_M12_STOCK_BILL_INVT_DET_DA	operr_org_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	gdm	NA	jrtc	0	gdm_m12_stock_bill_invt_det_da	出入库明细基础汇总	京东商城	operr_org_name	操作人所属机构名称	string	0	0	0	NA
s_z28_balance_credit_card	balance_pin	mydb-balance-vip-001.d.chinabank.com.cn	3306	balance	NA	mysql	0	balance_credit_card	信用卡	其他	balance_pin	资产管家会员Pin	varchar	0	1	0	NA
S_M3X_SCHED_JOB_MONITOR_INFO	mnt_value	db-hivemetadata-02.pekdc1.jdfin.local	3306	dwetl	NA	mysql	0	sched_job_monitor_info	作业监控信息表	其他	mnt_value	监控值	varchar(100)	0	1	0	NA
s_m17_key_zhongchou_item	itemid	NA	2181	crawler	NA	hbase	0	key_zhongchou_item	众筹网项目列表	其他	itemid	项目id	string	0	0	0	NA
S_S07_APP_WX_QQ_LOG_MARK_FX	first_session_create_tm	http://bdp.jd.com/think/meta/table/detail.html?tbUuid=my12439sa.mysql.jddb.com-dd_edw_jmartad_hive-45950	NA	gdm	NA	jdmeta	0	app_wx_qq_log_mark_fx	微信分享商品和活动表，表明：gdm_app_wx_qq_log_mark_fx	流量	first_session_create_tm	首次会话创建时间	bigint	0	1	0	NA
s_d3d_ticket_detail_info	passenger_papers	NA	NA	xagl	NA	text	0	ticket_detail_info	票据信息（票据明细）	其他	passenger_papers	乘客证件号	string	0	1	0	NA
S_HB2_CDS_GOLDCASH_NEW_ADMIT_LOG	os_seq_tm	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_admit_log	金条开新-CDS1准入日志表	风控	os:seq_tm	任务发起时间	STRING	0	1	0	NA
s_z26_account_evidence	account_service_code	oradb-accore-002.d.chinabank.com.cn	1521	accore	accore	oracle	0	account_evidence	账户凭证表	支付	account_service_code	账户服务编码	varchar2	0	1	0	NA
s_z53_menual_audit_baseinfo	is_mail	mydb-wyrisk-lotus-vip-002.d.chinabank.com.cn	3306	lotus	NA	mysql	0	menual_audit_baseinfo	命中规则交易信息表	支付	is_mail	是否发送邮件追回,0否,1是	char	0	1	0	NA
s_z05_b2b_deposit_order	os_bank_id	oradb-saledb-002.d.chinabank.com.cn	1521	saledb	b2bpop	oracle	0	b2b_deposit_order	POP充值表	其他	os_bank_id	银行编号(用于老清结算)	varchar2(32)	0	1	0	NA
s_s11_cds_factoring_poploan_log	is_contributive_percent	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_factoring_poploan_log	保理-pop单笔融资日志表	消费金融	is:contributive_percent	法人代表出资比例	string	0	1	0	NA
S_MY286_T_FUND_SPLIT	F_FUND_ID	db-quantahistory-0102.pekdc1.jdfin.local	3306	quanta_txsec_l	NA	mysql	0	T_FUND_SPLIT	基金折算、合并及拆分表	其他	F_FUND_ID	基金ID	int(10,0)	0	1	0	NA
s_z47_account_base	id	mydb-wyrisk-risk-vip-005.d.chinabank.com.cn	3306	wyrisk	NA	mysql	0	account_base	会员信息	风控	id	自动编号	bigint	1	1	0	NA
s_m28_bt_acctdetail_x	categoryfirst	db-btrecpJrcw-01.pekdc1.jdfin.local	3306	bt_recpayable	NA	mysql	1	bt_acctdetail_	白条应收应付帐流水表	京东商城	categoryfirst	产品一级分类	char(4)	0	1	0	NA
s_d53_i_stock_in_info	in_stock_balance	NA	NA	shfr	NA	text	0	i_stock_in_info	每日入库记录信息	其他	in_stock_balance	入库数量	string	0	1	0	NA
s_s11_cds_p2p_first_audit_log_info	fso_auth_pgccrc_end_tm	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_p2p_first_audit_log_info	p2p初审信息日志表	消费金融	fso:auth_pgccrc_end_tm	人行报告资料提交到期时间	string	0	1	0	NA
s_m0n_risk_exam_survey	account_class	DB-JRIApay-02.pekdc1.jdfin.local	3306	survey	NA	mysql	0	risk_exam_survey	风险测评问卷信息	风控	account_class	账户类型 pin:jdpin，jrId:金融id，cid:会员id	varchar(20)	0	1	0	NA
s_s08_coupon_coupon	discount	NA	NA	fdm	NA	jdmeta	0	coupon_coupon	优惠券明细信息记录	京东商城	discount	面值	double	0	1	0	NA
s_s11_cds_social_admit_log	is_inviter_cnee_city_yr_1	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_social_admit_log	社交白条准入日志表	消费金融	is:inviter_cnee_city_yr_1	常用收货城市1	string	0	1	0	NA
s_m48_cds_baitiao_stop_payment_info_log	biz_id	db-jrdatasys-0302.pekdc1.jdfin.local	3306	jrjt_rp_09	NA	mysql	0	cds_baitiao_stop_payment_info_log	止付日志	风控	biz_id	业务id	varchar	0	1	0	NA
S_JTC14_GDM_M09_DELV3PL_WAYBILL_SUM	last_sta_site_name	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	gdm	NA	jrtc	0	gdm_m09_delv3pl_waybill_sum	配送第三方模型	京东商城	last_sta_site_name	末次操作机构名称	string	0	0	0	NA
s_m04_s16_site_traf_log	url	NA	NA	chinabank	NA	jdmeta	0	s16_site_traf_log	用户行为日志	其他	url	当前url	string	0	1	0	NA
S_MY15_FLASHSTATUSPLAN	ENDTIME	db-jriops-0202.pekdc1.jdfin.local	3306	qrx	NA	mysql	0	flashstatusplan	闪购价保商家状态执行计划表	保障险	ENDTIME	闪购价保状态结束时间	datetime(19)	0	0	0	NA
S_JTC13_FDM_POPCARD_CARD_ORDER_CHAIN	order_source	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_popcard_card_order_chain	虚拟卡订单表	京东商城	order_source	订单来源:0web1移动	int	0	0	0	NA
s_g02_jd_chuguan	cgdanhao	NA	NA	peking	NA	jdmeta	0	jd_chuguan	库存表	其他	cgdanhao	采购单号#cgdanhao	int	0	0	0	NA
s_s11_cds_goldcash_indep_active_log	o_seq_no_interface	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_goldcash_indep_active_log	金条-独立预授信日志表	消费金融	o:seq_no_interface	前端任务流水号	string	0	1	0	NA
s_a42_vender_product_mapping_x	product_id	NA	NA	product_pop_x	NA	jdmeta	0	vender_product_mapping_	供应商与商品关系表	其他	product_id	商品id	bigint(20)	1	0	0	NA
S_HB2_CDS_STARPLAN_LOG	i_platform_current_overdue_days	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_starplan_log	星计划日志表	风控	i:platform_current_overdue_days	消费信贷平台当前最大逾期产品逾期天数	string	0	0	0	NA
s_m0q_loan_day_settle	yn	db-jdloan-02.pekdc1.jdfin.local	3306	jdloan	NA	mysql	0	loan_day_settle	小贷日结表	风控	yn	是否有效	bigint	0	1	0	NA
S_MY262_REFUND_DETAIL	extendInfo1	mydb-posbase-02.db.jdfin.local	3306	pos_base	NA	mysql	0	refund_detail	pos交易退款明细	支付	extendInfo1	扩展字段1	varchar(20)	0	1	0	NA
S_JTC13_FDM_PRE_SELL_SCHEMA_PRE_SELL_INFO_CHAIN	end_date	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_pre_sell_schema_pre_sell_info_chain	预约信息表	京东商城	end_date	end_date	string	0	0	0	NA
S_M0M2_JZDATA_PASSENGER_DETAIL_INFO	avg_domestic_price	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	jzdata_passenger_detail_info	敬众科技出行明细	外部数据	avg_domestic_price	最近1年国内飞行平均票价	varchar(20)	0	1	0	NA
S_MG2_TASK_EASTMONEY_GUBA_COMMENT_FILTER	taskId	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_eastmoney_guba_comment_filter	股吧爬虫_东方财富网_帖子表回复表	外部数据	taskId	系统字段	varchar(2000)	0	0	0	NA
S_MY531_MERCHANT_ACCOUNT_DETAILS_000	pay_type	mydb-merchantfundflow-0002.db.jdfin.local	3306	merchant_fundflow_00	NA	mysql	1	merchant_account_details_000	企业站账务流水表	其他	pay_type	支付方式	varchar(16)	0	1	0	NA
S_MY281_TASK_DETAIL	createTime	mydb-jrdatazb-02.db.jdfin.local	3306	jrdata_zb	NA	mysql	0	task_detail	任务明细	其他	createTime	创建时间	timestamp(19)	0	1	0	NA
s_s07_m04_mobile_ord_client	user_log_acct	http://bdp.jd.com/think/meta/table/detail.html?tbUuid=my12221sa.mysql.jddb.com-mart_cfo_druid_hive-46613	NA	gdm	NA	jdmeta	0	gdm_m04_mobile_ord_client	移动订单模型	京东商城	user_log_acct	用户登录账号	string	0	1	0	NA
S_MY560_BALANCE_FUND_FLOW_000	account_no	mydb-generalbalance-0002.db.jdfin.local	3306	generalbalance_00	NA	mysql	1	balance_fund_flow_000	余额表	财务	account_no	账号	varchar(128)	0	0	0	NA
S_JTC14_GDM_SHOP_ONLINE_LOG	shop_id	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	gdm	NA	jrtc	0	gdm_shop_online_log	店铺流量基础表	京东商城	shop_id	店铺编号	int	0	0	0	NA
s_m2q_channel_gateway_pay_info_x	bank_terminal_no	mydb-channel-vip-0002.d.chinabank.com.cn	3306	channel00	NA	mysql	1	channel_gateway_pay_info_	网卡支付渠道表	其他	bank_terminal_no	银行柜台号	varchar(64)	0	1	0	NA
S_M0M_CREDIT100_LONGTERM_MULTIPLELOAN_DETAIL_INFO	al_m12_cell_notbank_allnum	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	credit100_longterm_multipleloan_detail_info	百融长期多头贷款明细表	外部数据	al_m12_cell_notbank_allnum	近12个月手机号在百融非银合作机构申请次数取	varchar(20)	0	1	0	NA
s_d3a_order_total_info	member_name	NA	NA	sysx	NA	text	0	order_total_info	订单信息（订单汇总）	其他	member_name	会员名称	string	0	1	0	NA
s_m97_notice	modify_user	db-firm-02.pekdc1.jdfin.local	3306	firm	NA	mysql	0	notice	产品预告	供应链金融	modify_user	修改人	varchar(50)	0	1	0	NA
s_d50_a_return_info	model	NA	NA	zjzypost	NA	text	0	a_return_info	近3个月退货信息	其他	model	型号描述	string	0	1	0	NA
S_MY503_APPLY_ADJUST	adjust_id	mydb-supplychaininvoice-02.db.jdfin.local	3306	supply_chain_invoice	NA	mysql	0	apply_adjust	申请表	供应链金融	adjust_id	配置号	bigint(19,0)	1	0	0	NA
S_MG2_TASK_NATIONAL_DATA_FILTER	quota_type	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_national_data_filter	京东量化平台_国家统计局_统计数据	外部数据	quota_type	指标类型	varchar(2000)	0	0	0	NA
s_f05_posrelated	update_time	NA	NA	fms_refund	NA	jdmeta	0	posrelated	pos机对应关系表	其他	update_time	修改时间	datetime	0	1	0	NA
S_MY302_ACTIVITY_TASK_DETAIL_0	modify_time	mydb-insmarketing-0102.db.jdfin.local	3306	ins_marketing_01	NA	mysql	1	activity_task_detail_0	活动维度的用户参团记录表	理财	modify_time	修改时间	datetime(19)	0	1	0	NA
s_m4w_td_order_risk_info_x	prtlNbr	db-btpay-0002.db.jdfin.local	3306	bt_pay_00	NA	mysql	1	td_order_risk_info_0000	支付收单-风控字段	消费金融	prtlNbr	协议号	varchar(200)	0	1	0	NA
S_MY655_GOLDEN_EYE_INCOMING_DATA	modified	mongo-jtalkmg-02.db.jdfin.local	27019	jtalk_mg	NA	mysql	0	GOLDEN_EYE_INCOMING_DATA	进线记录表	客服	modified	修改人	varchar(20)	0	1	0	NA
s_s11_cds_baitiaonew_info_verify_log	os_relatives_mobile_bill_talk_time	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_baitiaonew_info_verify_log	信息验证策略处理日志	消费金融	os:relatives_mobile_bill_talk_time	亲属联系人在申请人聚信立电话详单累计通话时长	string	0	1	0	NA
s_m83_a_xy_jbb_financ_limit_s_d	update_time	mydb-externalservice-02.db.jdfin.local	3306	external_service	NA	mysql	0	a_xy_jbb_financ_limit_s_d	阶段融资比重表	其他	update_time	更新时间	timestamp(19)	0	1	0	NA
S_S33_SHUIDIXY_EVALUATE_NORMAL_COURT_FILTER	crawl_time	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	shuidixy_evaluate_normal_court_filter	更多信息—司法诉讼—诉讼详情	其他	crawl_time	抓取时间	varchar(2000)	0	0	0	NA
s_z53_account_rule_log	holder_id_name	mydb-wyrisk-lotus-vip-002.d.chinabank.com.cn	3306	lotus	NA	mysql	0	account_rule_log	会员信息	支付	holder_id_name	持卡人姓名	varchar	0	1	0	NA
s_h07_id5_passenger_query_result	pid	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	id5_passenger_query_result	乘机人价值分析结果表	外部数据	pid	证件号	varchar(20)	0	1	0	NA
s_m1u_loan_apply	notice_status	db-loandistribution-02.pekdc1.jdfin.local	3306	loan_distribution	NA	mysql	0	loan_apply	贷款申请记录	其他	notice_status	INIT(	varchar(10)	0	1	0	NA
s_s33_devaeyes_baidu_normal_d_filter	parserTime	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	devaeyes_baidu_normal_d_filter	天眼_百度搜索_data_src_01	其他	parserTime	解析时间	varchar(2000)	0	1	0	NA
s_s33_qudian_qufenqifenqi_specail_d_crawler	sku_type	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	qudian_qufenqifenqi_specail_d_crawler	趣店分期策略表	其他	sku_type	商品类型	varchar(2000)	0	1	0	NA
S_S11_CDS_BAITIAO_USER_FLASH_PAY_LOG	i_city	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_baitiao_user_flash_pay_log	白条用户-闪付资格日志表	消费金融	i:city	申请人学校所在城市	string	0	1	0	NA
s_m50_acctdetail_nrdscfb	remark	db-btrecpjrcw-02.pekdc1.jdfin.local	3306	recpayable	NA	mysql	0	acctdetail_nrdscfb	牛人打赏（财富部）数据表	消费金融	remark	备注	varchar(64)	0	1	0	NA
S_M4E_ASSET_EXTRACT_DETAIL	prepayment_amt	db-jdabs-02.pekdc1.jdfin.local	3306	jdabs	NA	mysql	0	asset_extract_detail	供应链ABS资产池明细表	其他	prepayment_amt	提前还款手续费	decimal(40,10)	0	1	0	NA
s_m64_fin_fee_detail_100	created_time	db-finboard-02.pekdc1.jdfin.local	3306	finsetts	NA	mysql	0	fin_fee_detail_100	计费明细表_众筹	财务	created_time	创建时间	datetime	0	0	0	NA
S_M39_ELEMENT_INFO	eisOnline	db-jrmm-02.pekdc1.jdfin.local	3306	jrlicai	NA	mysql	0	element_info	元素表	其他	eisOnline	是否上线 1-仅预发布可见，3-上线	tinyint(3,0)	0	1	0	NA
S_MY536_JTA_OP_CLEAR_00	originflowid	mydb-jtasset-02.db.jdfin.local	3306	jt_asset	NA	mysql	1	jta_op_clear_00	金条ABS结算日志表	消费金融	originflowid	编码	bigint(19,0)	0	1	0	NA
S_M0G_GDPRODUCTNAVDETAIL	FUNDMANAGERCODE	db-tradescrt-02.pekdc1.jdfin.local	3306	trade_scrt	NA	mysql	0	gdproductnavdetail	基金净值明细	理财	FUNDMANAGERCODE	基金管理人	varchar(32)	0	1	0	NA
s_m91_scf_ylgj_settlement	settlement_id	db-jrjfcdb-02.pekdc1.jdfin.local	3306	jdjfc2	NA	mysql	0	scf_ylgj_settlement	行旅结算单	供应链金融	settlement_id	结算单号	varchar(63)	0	1	0	NA
s_s11_cds_campus_active_log	os_university_9_flag_ps	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_campus_active_log	校园白条激活日志表	消费金融	os:university_9_flag_ps	申请人学校9学校标记	string	0	1	0	NA
S_SP3_HIVE_QIYEJINRONG_RAS_APPLY_DATA_ENTERPRISE	e_aup_pa_urla	10.240.2.5	51899	sftpuser	NA	file	0	hive_qiyejinrong_ras_apply_data_enterprise	企业实名提交数据	风控	e_aup_pa_urla	护照正面（被授权人-护照）	String	0	1	0	NA
S_M0G_GDACCUSERHOLDENCARD	version	db-tradescrt-02.pekdc1.jdfin.local	3306	trade_scrt	NA	mysql	0	gdaccuserholdencard	用户产品卡持仓表	理财	version	版本号	bigint(19,0)	0	0	0	NA
S_MY606_GC_USER_EXPEND_RECORD_000	expend_channel	mydb-jrgoldcoin-02.db.jdfin.local	3306	jr_goldcoin_01	NA	mysql	1	gc_user_expend_record_000	用户金币消费明细流水表	用户生态	expend_channel	行为来源渠道 （消费渠道）  PC APP  H5	varchar(50)	0	1	0	NA
s_z23_payment_service_x	goods_category_code	oradb-paycore-002.d.chinabank.com.cn	1521	paycore00	paycore00	oracle	1	payment_service_	支付服务主表	支付	goods_category_code	商品分类码	varchar2	0	1	0	NA
s_m0c_cf_asset	freeInterestFineDay	db-financialasset-02.pekdc1.jdfin.local	3306	financial_cf_asset	NA	mysql	0	cf_asset	资产表	理财	freeInterestFineDay	利息免罚金天数	smallint(5,0)	0	0	0	NA
s_m2v_rfl_project	source	mydb-rfloan-02.db.jdfin.local	3306	rfloan	NA	mysql	0	rfl_project	京农贷项目表	其他	source	来源	varchar(16)	0	1	0	NA
s_s33_pop_creadit_reg_infor_clean	_id	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	pop_creadit_reg_infor_clean	工商企业信用公示网_企业信息_清洗表	其他	_id	主键	varchar(2000)	1	0	0	NA
s_m2k_cf_risk_control_step_log	school_status	db-riskcontrolsteplog-02.pekdc1.jdfin.local	3306	financial_cf_risk	NA	mysql	0	cf_risk_control_step_log	风控日志记录表	风控	school_status	是否在校	varchar(4)	0	1	0	NA
s_m0u_etl_file_store	deal_status	db-creditfactory-02.pekdc1.jdfin.local	3306	creditfactory	NA	mysql	0	etl_file_store	文件存储	其他	deal_status	10 下载 20 上传云 30 上传目标sftp	int(10,0)	0	1	0	NA
s_m0g_product_notice	title	db-tradescrt-02.pekdc1.jdfin.local	3306	trade_scrt	NA	mysql	0	product_notice	产品公告表	理财	title	公告名称	varchar(64)	0	1	0	NA
S_MY592_JR_VIP_WHITE_INFO	remark	db-jrmembercenter-02.pekdc1.jdfin.local	3306	jr_vip	NA	mysql	0	jr_vip_white_info	会员白名单表	用户生态	remark	备注	varchar(500)	0	1	0	NA
s_m14_jd_lsettp_repayment_plan	is_lock	db-jfslss-01.pekdc1.jdfin.local	1521	jdlfp	jdlfp	oracle	0	jd_lsettp_repayment_plan	小贷还款计划表	风控	is_lock	是否锁定	varchar(5)	0	1	0	NA
S_S33_AI_TOURMFW_DETAIL_NORMAL_M_PARSER	isSuc	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	ai_tourmfw_detail_normal_m_parser	人工智能_马蜂窝_详细表	其他	isSuc	是否成功	varchar(2000)	0	0	0	NA
s_c12_route_order	modified	NA	3306	jd_vacation	NA	mysql	0	route_order	度假订单	其他	modified	修改时间	datetime	0	1	0	NA
